Position:  24, Status:   31, Tape: -----------vv-vv-vvvvvvvv-vv------------
Position:  24, Status:   30, Tape: -----------vv-vv-vvvvvvvv-vv------------
Position:  23, Status:   31, Tape: -----------vv-vv-vvvvvvvv-vv------------
Position:  23, Status:   30, Tape: -----------vv-vv-vvvvvvvv-vv------------
Position:  22, Status:   31, Tape: -----------vv-vv-vvvvvvvv-vv------------
Position:  22, Status:   30, Tape: -----------vv-vv-vvvvvvvv-vv------------
Position:  21, Status:   31, Tape: -----------vv-vv-vvvvvvvv-vv------------
Position:  21, Status:   30, Tape: -----------vv-vv-vvvvvvvv-vv------------
Position:  20, Status:   31, Tape: -----------vv-vv-vvvvvvvv-vv------------
Position:  20, Status:   30, Tape: -----------vv-vv-vvvvvvvv-vv------------
Position:  19, Status:   31, Tape: -----------vv-vv-vvvvvvvv-vv------------
Position:  19, Status:   30, Tape: -----------vv-vv-vvvvvvvv-vv------------
Position:  18, Status:   31, Tape: -----------vv-vv-vvvvvvvv-vv------------
Position:  18, Status:   30, Tape: -----------vv-vv-vvvvvvvv-vv------------
Position:  17, Status:   31, Tape: -----------vv-vv-vvvvvvvv-vv------------
Position:  17, Status:   32, Tape: -----------vv-vv-vvvvvvvv-vv------------
Position:  17, Status:   33, Tape: -----------vv-vvvvvvvvvvv-vv------------
Position:  18, Status:   34, Tape: -----------vv-vvvvvvvvvvv-vv------------
Position:  18, Status:   35, Tape: -----------vv-vvv-vvvvvvv-vv------------
Position:  17, Status:   36, Tape: -----------vv-vvv-vvvvvvv-vv------------
Position:  17, Status:   35, Tape: -----------vv-vvv-vvvvvvv-vv------------
Position:  16, Status:   36, Tape: -----------vv-vvv-vvvvvvv-vv------------
Position:  16, Status:   35, Tape: -----------vv-vvv-vvvvvvv-vv------------
Position:  15, Status:   36, Tape: -----------vv-vvv-vvvvvvv-vv------------
Position:  15, Status:   35, Tape: -----------vv-vvv-vvvvvvv-vv------------
Position:  14, Status:   36, Tape: -----------vv-vvv-vvvvvvv-vv------------
Position:  14, Status:   37, Tape: -----------vv-vvv-vvvvvvv-vv------------
Position:  13, Status:   38, Tape: -----------vv-vvv-vvvvvvv-vv------------
Position:  13, Status:   40, Tape: -----------vv-vvv-vvvvvvv-vv------------
Position:  12, Status:   38, Tape: -----------vv-vvv-vvvvvvv-vv------------
Position:  12, Status:   40, Tape: -----------vv-vvv-vvvvvvv-vv------------
Position:  11, Status:   38, Tape: -----------vv-vvv-vvvvvvv-vv------------
Position:  11, Status:   39, Tape: -----------vv-vvv-vvvvvvv-vv------------
Position:  11, Status:   41, Tape: ----------vvv-vvv-vvvvvvv-vv------------
Position:  11, Status:   43, Tape: ----------vvv-vvv-vvvvvvv-vv------------
Position:  12, Status:   41, Tape: ----------vvv-vvv-vvvvvvv-vv------------
Position:  12, Status:   43, Tape: ----------vvv-vvv-vvvvvvv-vv------------
Position:  13, Status:   41, Tape: ----------vvv-vvv-vvvvvvv-vv------------
Position:  13, Status:   43, Tape: ----------vvv-vvv-vvvvvvv-vv------------
Position:  14, Status:   41, Tape: ----------vvv-vvv-vvvvvvv-vv------------
Position:  14, Status:   42, Tape: ----------vvv-vvv-vvvvvvv-vv------------
